Frame,Path,Extra,Label,Confidence,xmin,ymin,xmax,ymax
503,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.26,1004,494,1061,534
504,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.26,1004,493,1061,534
506,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.26,1004,493,1061,534
511,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.28,1004,494,1061,534
512,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.28,1004,494,1061,534
513,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.27,1004,494,1061,534
514,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.26,1004,493,1061,534
515,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.27,1004,494,1061,534
516,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.28,1004,494,1061,534
517,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.29,1004,493,1061,534
518,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.26,1004,493,1061,534
519,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.27,1004,493,1061,534
520,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.28,1004,494,1061,534
522,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.26,1004,493,1061,534
526,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.29,1004,493,1061,534
530,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.26,1004,493,1061,534
531,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.29,1004,493,1061,534
533,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.26,1004,493,1061,534
537,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.25,1004,493,1061,534
539,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.28,1004,493,1061,534
540,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.27,1004,493,1061,534
541,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.28,1004,493,1061,534
542,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.25,1004,493,1061,534
544,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.25,1004,493,1061,534
546,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.27,1004,494,1061,534
547,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.25,1004,494,1061,534
549,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.26,1004,493,1061,534
550,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.28,1004,493,1061,534
551,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.3,1004,493,1061,534
552,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.32,1004,493,1061,534
553,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.36,1004,493,1061,534
554,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.32,1004,493,1061,534
555,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.3,1004,493,1061,534
556,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.29,1004,493,1061,534
557,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.31,1004,494,1061,534
558,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.32,1004,493,1062,534
559,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.26,1004,494,1062,534
560,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.27,1004,494,1062,534
561,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.27,1004,494,1062,534
562,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.27,1004,493,1062,534
563,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.27,1004,493,1061,534
564,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.26,1004,493,1061,534
583,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.25,1004,493,1061,534
587,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.26,1004,493,1061,534
588,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.27,1004,493,1061,534
589,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.27,1004,493,1061,534
613,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,0,person,0.25,2,591,80,731
619,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.25,1004,493,1061,534
620,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.26,1004,493,1061,534
621,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.28,1004,493,1061,534
622,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.26,1004,494,1061,534
638,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.25,1004,494,1061,534
641,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.25,1004,494,1061,534
642,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.26,1004,494,1061,534
643,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.25,1004,494,1061,534
648,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.26,1004,493,1061,534
649,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.26,1004,493,1061,534
650,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.28,1004,493,1061,534
651,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.29,1004,493,1061,534
652,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.29,1004,493,1061,534
653,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.26,1004,493,1061,534
654,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.26,1004,493,1061,534
655,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.29,1004,493,1061,534
656,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.27,1004,493,1061,534
657,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.28,1004,493,1061,534
658,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.26,1004,493,1061,534
659,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.27,1004,493,1061,534
661,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.25,1004,493,1061,534
664,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.26,1004,493,1061,534
665,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.27,1004,493,1061,534
666,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.29,1004,493,1061,534
667,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.28,1004,493,1061,534
669,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.26,1004,494,1061,534
670,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.27,1004,493,1061,534
671,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.26,1004,493,1061,534
672,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.26,1004,494,1061,534
673,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.26,1004,493,1061,534
674,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.26,1004,493,1061,534
675,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.28,1004,493,1061,534
676,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.28,1005,493,1061,534
677,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.28,1005,493,1061,534
679,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.27,1004,493,1061,534
680,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.27,1004,493,1061,534
681,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.25,1004,493,1061,534
682,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.27,1004,493,1061,534
683,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.29,1004,493,1061,534
684,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.27,1004,493,1061,534
685,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.26,1004,493,1061,534
688,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.25,1004,493,1061,534
689,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.27,1004,493,1061,534
690,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.3,1004,493,1061,534
691,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.26,1005,493,1061,534
692,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.25,1004,493,1061,534
694,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.26,1004,493,1061,534
696,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.26,1004,493,1061,534
697,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.27,1005,493,1061,534
698,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.29,1005,493,1061,534
699,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.3,1005,493,1061,534
700,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,14,bird,0.65,1506,893,1665,1034
701,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.26,1005,493,1061,534
702,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,14,bird,0.54,1427,752,1545,870
706,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,14,bird,0.4,1393,542,1502,635
713,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.25,1004,493,1061,534
731,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,0,person,0.27,2,590,80,731
732,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.26,1004,493,1061,534
789,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,0,person,0.28,2,590,81,731
790,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,0,person,0.27,2,590,80,731
791,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,0,person,0.27,2,591,81,731
793,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,0,person,0.25,2,591,80,731
801,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,0,person,0.25,2,591,81,731
813,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.28,1004,494,1061,534
814,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.26,1004,494,1061,534
815,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.25,1004,493,1061,534
816,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.25,1004,493,1061,534
826,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.27,1004,493,1061,534
827,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.26,1004,493,1061,534
828,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.28,1004,493,1061,534
829,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.28,1004,494,1061,534
830,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.26,1004,494,1061,534
831,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.31,1004,493,1061,534
832,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.3,1004,493,1061,534
834,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.26,1004,494,1061,534
835,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.27,1004,493,1061,534
836,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.26,1004,493,1061,534
839,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,0,person,0.26,2,591,80,730
839,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.27,1004,493,1061,534
840,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,0,person,0.26,2,591,80,731
843,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.25,1004,493,1061,534
844,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,0,person,0.25,2,590,81,731
845,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.26,1004,494,1061,534
851,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,0,person,0.27,2,590,81,731
852,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,0,person,0.27,2,590,81,731
852,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,14,bird,0.37,1093,119,1119,158
853,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,0,person,0.31,1,592,82,733
854,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,0,person,0.26,2,595,83,731
859,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,0,person,0.26,2,591,81,731
865,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,0,person,0.25,2,596,83,731
866,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,0,person,0.25,2,595,83,731
869,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,0,person,0.26,2,590,80,730
869,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.27,1004,493,1061,534
870,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.26,1004,493,1061,534
874,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.26,1004,493,1061,534
875,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.25,1004,494,1061,534
876,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.26,1004,493,1061,534
879,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.25,1004,493,1061,534
881,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.25,1004,493,1061,534
882,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.25,1004,493,1061,534
882,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,0,person,0.27,2,591,81,731
883,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.26,1004,493,1061,534
883,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,0,person,0.31,2,591,80,731
884,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.26,1004,493,1061,534
884,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,0,person,0.31,2,591,80,731
885,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.26,1004,493,1061,534
887,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.27,1004,493,1061,534
888,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.25,1004,493,1061,534
888,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,0,person,0.27,2,591,80,732
889,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.27,1004,493,1061,534
889,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,0,person,0.3,2,590,81,732
890,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.28,1004,493,1061,534
890,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,0,person,0.29,2,590,81,731
891,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.27,1004,493,1061,534
892,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.26,1004,493,1061,534
893,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.25,1004,494,1061,534
894,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.29,1004,493,1061,534
895,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.25,1004,493,1061,534
899,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.27,1004,493,1061,534
900,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.28,1004,493,1061,534
901,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.28,1004,493,1061,535
902,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.28,1004,493,1061,535
903,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.29,1004,493,1061,534
904,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.3,1004,493,1061,534
905,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.27,1004,493,1061,534
906,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,0,person,0.25,2,591,81,731
906,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.28,1004,493,1061,534
907,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,0,person,0.26,2,590,81,732
907,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.3,1004,493,1061,534
908,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.3,1004,493,1061,534
909,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.29,1004,493,1061,534
910,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.29,1004,493,1061,534
911,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.28,1004,493,1061,534
912,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.27,1004,493,1061,534
913,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.25,1004,493,1061,534
914,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.27,1004,493,1061,535
915,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,0,person,0.25,2,591,80,731
915,/Volumes/T7/Encl4_03152024/GoPro5/GoPro5_Encl4_03152024_1.MP4,32,sports ball,0.26,1004,493,1061,535
